ID,Name,Lat,Lon,Population,Area,Distance travelled,Road length
37091,Harrisburg (SD),43.426252,-96.700563,3071,3.71663293833,,
35542,Greenwood (AR),35.214307,-94.255194,8619,16.3972147265,,
51688,Louisville (GA),33.004542,-82.399173,3273,6.1900715837,,
05815,Baxter Springs (KS),37.021334,-94.737759,5089,11.3829977449,,
61516,Neodesha (KS),37.425454,-95.684282,2570,3.70109300967,,
73396,Rapid City (SD),44.0837,-103.244558,81251,109.434767626,2582997.12,589.0
16075,Cherryville (NC),35.382722,-81.381857,6340,15.1229405763,,
57844,Moab (UT),38.559794,-109.533629,6883,11.0825591241,,
72424,Prineville (OR),44.310121,-120.844314,10905,16.3790848098,,
35785,Grove (OK),36.592166,-94.795112,7158,22.0459787952,,
27280,El Reno (OK),35.522928,-97.958573,15069,18.4769751791,,
76960,Russellville (KY),36.844789,-86.892016,6714,17.8087582467,,
80335,Seaside (OR),46.00444,-123.909966,8489,13.5715376982,,
23446,Denmark (SC),33.317242,-81.137059,3781,7.02663774334,,
78850,Sanford (ME),43.435952,-70.764267,13584,16.759813062,,
06112,Beaver Dam (WI),43.465787,-88.83322,17833,20.4142862857,,
88489,Trenton (TN),35.96438,-88.939807,3852,5.85596311747,,
89177,Tuttle (OK),35.268795,-97.697183,2517,10.0206639989,,
26578,El Dorado Springs (MO),37.869789,-94.023114,3454,4.95205726696,,
96373,Winnemucca (NV),40.950382,-117.741379,10268,23.6206915663,,
07462,Beulah (ND),47.265005,-101.781735,2949,3.57936356848,,
13294,Canton (IL),40.564329,-90.032578,14818,16.7106032879,,
10891,Browns Mills--Fort Dix (NJ),40.020284,-74.590178,37985,74.3533786715,,
82198,Sioux Center (IA),43.078023,-96.171518,6649,9.40424682863,,
24715,Dublin (GA),32.53722,-82.919988,20999,58.1245131722,,
55765,Mayfield (KY),36.735426,-88.64227,11356,19.6398798407,,
06598,Bellevue (IA),42.26479,-90.431551,2543,4.19060076252,,
82441,Sleepy Eye (MN),44.296742,-94.722119,3479,3.94973186826,,
19153,Columbus (KS),37.170063,-94.844214,3272,5.17738623256,,
68482,Pensacola (FL--AL),30.48527,-87.253422,340067,602.495984167,18995087.232,2856.0
48340,Lawrenceville (IL),38.731654,-87.678856,7067,14.0998952727,,
32302,Galena (KS--MO),37.069883,-94.635264,2673,4.08182126189,,
32653,Gastonia (NC--SC),35.256189,-81.152167,169495,359.055231712,6767291.52,829.0
09028,Boone (IA),42.056693,-93.880639,12793,24.0169597471,,
88624,Truckee (CA),39.338652,-120.172303,12139,27.4564639577,,
61192,Nashville (AR),33.941924,-93.851658,4488,8.74120987238,,
92890,Watsonville (CA),36.937939,-121.772779,73534,59.1553284401,1503127.296,177.0
35434,Greenville (PA),41.415097,-80.362757,10771,18.5339549176,,
55900,Meadville (PA),41.619236,-80.152425,23887,46.5213664379,,
42454,Jaffrey (NH),42.800994,-72.021257,3003,6.24446133402,,
60355,Mount Vernon (IN),37.938756,-87.892756,7011,13.216709327,,
82225,Sioux City (IA--NE--SD),42.482112,-96.402243,106494,140.817653559,3471355.008,745.0
40024,Hope (AR),33.664172,-93.59268,9991,19.2151217906,,
05761,Battle Mountain (NV),40.638336,-116.946269,3520,5.04011686271,,
16642,Chittenango (NY),43.048504,-75.878615,5083,5.49077479391,,
86210,Sylvan Beach (NY),43.165078,-75.773153,3451,8.92768901633,,
32788,Geneseo (NY),42.796608,-77.80851,8329,10.4661419539,,
25660,Eastland (TX),32.398199,-98.825386,3711,4.23722054851,,
69886,Plain City (OH),40.105106,-83.273749,4223,4.09736119055,,
97156,Woodstock (VA),38.866753,-78.525139,7017,13.3746986018,,
51607,Louisburg (KS),38.617278,-94.676962,3930,5.47005488903,,
69373,Pikeville (KY),37.485906,-82.545198,7936,17.4124900658,,
52001,Lula (GA),34.389996,-83.672359,2591,7.37887612635,,
25282,Dyer (TN),36.074642,-89.004537,3248,6.66144941978,,
60139,Mount Pleasant (TN),35.539122,-87.206639,3507,6.71065919388,,
71074,Porterville (CA),36.074032,-119.031662,70272,53.1310160954,1126540.8,211.0
22717,Decatur (IL),39.845729,-88.937174,93863,153.327296132,2956364.928,721.0
39322,Holbrook (AZ),34.913822,-110.155308,3800,6.22115144103,,
25444,Eagle Lake (TX),29.586844,-96.331945,3628,5.50372473446,,
52390,McAllen (TX),26.243955,-98.172127,728825,927.184663643,20662367.616,3762.0
41833,Ishpeming (MI),46.495731,-87.660607,12301,16.7080132998,,
59910,Mount Holly Springs (PA),40.114988,-77.200752,4416,9.16078794626,,
06335,Belfair (WA),47.448543,-122.857433,3331,7.7440644499,,
02359,Andalusia (AL),31.311564,-86.479556,6655,14.9261014799,,
64810,Odem (TX),27.942779,-97.5864,2775,4.12844104788,,
97331,World Golf Village (FL),29.964735,-81.502379,6622,16.7028333236,,
46774,Lake Isabella (CA),35.613189,-118.478368,3271,6.8660584805,,
43696,Kalaheo (HI),21.91523,-159.518555,14840,20.5308357506,,
74125,Refugio (TX),28.307268,-97.275165,2903,3.76843270054,,
77618,St. James (NC),33.938824,-78.113638,2604,8.14810259512,,
77161,Sahuarita--Green Valley (AZ),31.893608,-110.992493,40691,59.1812283212,,
64675,Ocean Shores (WA),46.974323,-124.153126,5218,14.2837844285,,
69778,Pittsfield (MA),42.481061,-73.22006,59124,86.7671916844,1615781.376,327.0
97345,Worthington (MN),43.623728,-95.60404,12616,13.4290883521,,
25598,East Aurora (NY),42.779875,-78.598786,9841,22.2246879748,,
08326,Bloomfield (IN),39.025952,-86.938663,2521,3.17273543516,,
93322,Waynesboro (PA--MD),39.730275,-77.507627,25912,45.4594713126,,
64351,Oak Harbor (OH),41.511053,-83.145816,2794,3.54310373494,,
20746,Covington (VA),37.781292,-79.985863,8430,20.8260943952,,
10702,Brookshire (TX),29.782343,-95.955077,4486,6.68216932467,,
62515,New London (WI),44.389499,-88.74935,7643,9.6969154851,,
63028,New Tazewell (TN),36.45035,-83.591895,4598,13.4368583164,,
01738,Altavista (VA),37.113627,-79.294132,4663,14.4106938459,,
38431,Hereford (TX),34.825597,-102.399138,15941,16.573333918,,
60004,Mount Morris (NY),42.737647,-77.87954,4028,8.5184708949,,
64054,Norwalk (OH),41.249556,-82.615958,20806,27.3140146116,,
75610,Rochester (IN),41.058441,-86.2024,7309,11.1369488744,,
21610,Cuero (TX),29.105099,-97.289519,8099,13.8408964616,,
95553,Williamstown (KY),38.636226,-84.575923,4491,13.0302301831,,
69427,Pinckneyville (IL),38.078847,-89.375039,5670,6.96188804058,,
28414,Everett (PA),40.013306,-78.373013,3220,4.96500720751,,
84124,Springtown (TX),32.968616,-97.683875,2623,5.59955429455,,
00676,Air Force Academy (CO),38.985935,-104.858324,5512,6.45943034718,,
94024,Westfield (NY),42.326839,-79.579444,3015,5.6125042351,,
80119,Scottsburg (IN),38.692563,-85.795532,11434,18.7981337048,,
85438,Sullivan (IN),39.098674,-87.406948,4518,5.73423367628,,
67969,Pawhuska (OK),36.664251,-96.327241,3623,7.80622416455,,
19396,Comanche (TX),31.901532,-98.603219,3988,6.37396073954,,
09055,Boone (NC),36.212553,-81.651366,22763,34.8793698819,,
12120,Cache (OK),34.63018,-98.629863,2600,3.98599170181,,
45112,King George (VA),38.268822,-77.212041,3303,8.41487137048,,
21928,Dahlgren (VA--MD),38.342418,-77.026456,3515,16.7209632403,,
05734,Battlement Mesa (CO),39.453934,-108.05174,5071,7.57830521084,,
09190,Boonville (MO),38.971691,-92.74673,9229,14.8302719198,,
53605,Mammoth Lakes (CA),37.641312,-118.979362,7693,8.60394050254,,
45844,La Center (WA),45.866359,-122.669733,2759,2.74538739696,,
81523,Sheridan (AR),34.307217,-92.403857,4458,8.95099890932,,
41347,Indio--Cathedral City (CA),33.748475,-116.346207,345580,372.416980373,11341047.168,1209.0
90001,Valentine (NE),42.873792,-100.552934,2713,4.77334808735,,
04600,Bad Axe (MI),43.802432,-82.998022,3490,6.45943034718,,
27991,Estrella (AZ),33.328739,-112.442969,11108,18.8758333481,,
83872,Springfield (GA),32.367261,-81.313247,3649,6.33252092977,,
42832,Jean Lafitte (LA),29.726751,-90.125037,2700,4.87176763554,,
10000,Brent (AL),32.946488,-87.1526,5525,12.4941026443,,
62461,New Lebanon (OH),39.741804,-84.394573,4078,4.7603981468,,
05221,Barre--Montpelier (VT),44.198429,-72.517883,21675,45.8686894341,,
22879,Defiance (OH),41.28448,-84.355116,18306,35.0710290021,,
17722,Cleveland (TN),35.175401,-84.851226,66777,141.410760836,3118908.672,522.0
85573,Sultan (WA),47.8753,-121.793179,7982,10.9064399326,,
15130,Chadron (NE),42.828505,-103.004278,5515,4.94169731452,,
01873,Alva (OK),36.801099,-98.664668,5620,6.80389876585,,
54955,Marshall (MI),42.27511,-84.966411,7683,11.8025758188,,
18856,Colorado Springs (CO),38.872965,-104.770602,559409,486.493006693,17181356.544,2579.0
68171,Peaceful Valley (WA),48.942256,-122.140702,3025,3.0561859702,,
70399,Pocahontas (AR),36.267994,-90.981071,5854,7.85543393865,,
44641,Kerrville (TX),30.052084,-99.159519,28810,45.2859421092,,
37000,Harrisburg (IL),37.733752,-88.548961,9463,15.9698666883,,
36028,Gunnison (UT),39.141063,-111.81818,4157,6.08388207118,,
48367,Lawrenceville (VA),36.766423,-77.832506,4032,6.73396908687,,
90640,Village of Oak Creek (Big Park) (AZ),34.780341,-111.771549,5309,7.58607517517,,
41239,Indianola (IA),41.358833,-93.564329,14281,21.8128798652,,
62866,Newport (PA),40.478014,-77.134107,2657,2.0538605715,,
53281,Madisonville (TX),30.954018,-95.909285,4454,10.2693028575,,
70669,Pontiac (IL),40.879426,-88.633863,12323,12.2143839283,,
80578,Selmer (TN),35.172988,-88.591764,3840,12.1056044277,,
54778,Marks (MS),34.208001,-90.284304,3536,6.33511091788,,
41698,Iron River (MI),46.077788,-88.630943,3208,5.2628558402,,
40186,Horse Cave (KY),37.161319,-85.926364,4251,8.73343990805,,
09217,Borger (TX),35.666797,-101.399608,13574,32.5457905945,,
48785,Leesburg (GA),31.737686,-84.172487,3631,9.50784635304,,
95364,Williams (AZ),35.253049,-112.188681,2639,4.6101788364,,
71533,Portsmouth (OH--KY),38.752795,-82.952373,36232,51.5278134551,,
05356,Bartlett (TX),30.796199,-97.433073,2653,2.75056737318,,
57871,Moapa Valley (NV),36.577928,-114.463197,5907,19.0778524207,,
04519,Avon (NY),42.899102,-77.741633,4973,10.0957736541,,
38647,Hickory (NC),35.757151,-81.418866,212195,677.569379533,11236439.808,1840.0
10567,Brookfield (MO),39.783508,-93.076913,4281,7.60679508006,,
13699,Carlinville (IL),39.279167,-89.88026,5953,7.35297624524,,
34975,Greenfield (MA),42.587098,-72.5666,22965,36.5369622725,,
70804,Poplar Bluff (MO),36.763366,-90.416698,20463,40.6679933085,,
00469,Adel (GA),31.145731,-83.429099,6986,15.633168234,,
30412,Forks (WA),47.950831,-124.382454,3940,6.29367110812,,
05923,Bay Minette (AL),30.883529,-87.775532,7486,14.8743017177,,
01117,Albion (NY),43.245788,-78.193603,8171,7.63787493738,,
68779,Perryville (MO),37.723191,-89.869477,8419,16.8737725388,,
58762,Monticello (IN),40.765847,-86.768312,8634,16.7986628836,,
69292,Pierre (SD),44.376647,-100.328952,14425,29.2409657657,,
61597,Nevada (IA),42.016121,-93.453302,6728,8.47962107324,,
33679,Globe (AZ),33.406305,-110.797843,13515,19.9040586279,,
78283,Salina (KS),38.81492,-97.612054,47493,59.3936073462,,
91741,Warden (WA),46.96785,-119.041925,2679,2.3050894182,,
04195,Augusta (ME),44.265231,-69.782328,22637,44.8844939521,,
13051,Cameron (MO),39.742652,-94.238676,9782,10.4868618588,,
84277,Stanford (KY),37.539395,-84.661709,4183,8.29055194119,,
70480,Poinciana (FL),28.188728,-81.495107,41922,44.2680767819,,
93052,Wauseon (OH),41.552118,-84.139234,7193,9.85490475983,,
06247,Beebe (AR),35.069171,-91.893049,6714,11.3829977449,,
87652,Tillamook (OR),45.45663,-123.840917,7675,11.3311979827,,
78661,San Diego (CA),32.928728,-117.128799,2956746,1896.93578188,105954380.928,5252.0
71884,Prairie du Sac--Sauk City (WI),43.277675,-89.72806,7733,8.93286899255,,
79390,Santa Isabel (PR),17.972338,-66.418372,10550,12.7013016931,,
33695,Gloucester Courthouse (VA),37.419029,-76.527726,4177,11.3519178876,,
41563,Iowa (LA),30.240252,-93.002571,3252,8.51329091867,,
12943,Camden (ME),44.206567,-69.081419,3968,7.71298459258,,
81766,Sibley (IA),43.402349,-95.744928,2690,2.76610730184,,
03375,Ashland (NE),41.040566,-96.366597,2631,3.2323051617,,
70939,Port Angeles (WA),48.110278,-123.426196,22863,40.3416548066,,
47422,Lampasas (TX),31.06499,-98.185155,6080,8.17659246433,,
76717,Running Springs (CA),34.209475,-117.111613,4811,6.86346849239,,
73261,Raleigh (NC),35.768264,-78.669581,884891,1341.97643949,41228174.592,4293.0
62245,New Concord (OH),39.993115,-81.745463,2949,4.91838742153,,
94780,White Hall (IL),39.440548,-90.405671,4048,5.67466394975,,
63460,North Adams (MA--VT),42.690785,-73.10892,18470,25.3870634575,,
68590,Perry (FL),30.108319,-83.579675,6933,17.7336485915,,
44425,Kennebunk (ME),43.366037,-70.498939,8240,30.5126499279,,
10864,Browning (MT),48.555663,-113.019428,4624,4.85881769499,,
08056,Blackstone (VA),37.078886,-78.000023,3232,4.33305010859,,
98047,Yuma (CO),40.123823,-102.724834,3524,3.97045177315,,
29818,Flagstaff (AZ),35.203032,-111.624792,71957,90.1989259306,2264347.008,308.0
37959,Headland (AL),31.330709,-85.341614,3240,6.01654238031,,
29764,Firebaugh (CA),36.859887,-120.45889,7281,3.79174259353,,
78067,Salamanca (NY),42.160643,-78.727677,5738,8.32422178662,,
30520,Forsyth (MO),36.71569,-93.173816,6836,14.8302719198,,
67105,Palm Bay--Melbourne (FL),28.188173,-80.67466,452791,600.82026186,21653723.52,2687.0
30250,Fordyce (AR),33.81698,-92.418587,3844,10.8054303963,,
78715,Sandpoint (ID),48.268536,-116.548387,10840,21.1602028614,,
15913,Chelan (WA),47.832792,-120.006138,5704,12.6339620022,,
07678,Big Stone Gap (VA),36.872925,-82.760612,8240,16.1071360582,,
02825,Arbuckle (CA),39.016726,-122.060221,2652,1.87256140377,,
71695,Potosi (MO),37.943724,-90.776307,4919,7.13282725587,,
30748,Fort Leonard Wood (MO),37.826359,-92.128126,29257,67.1635716772,,
23500,Denton--Lewisville (TX),33.093039,-97.066276,366174,376.022243823,13953012.48,1665.0
24526,Douglas (GA),31.511685,-82.84868,14154,31.0694973716,,
02413,Anderson (SC),34.520717,-82.660933,75702,191.881859142,2909693.952,612.0
44738,Kewaunee (WI),44.455719,-87.508103,2622,3.356624591,,
50095,Lindsborg (KS),38.575601,-97.674006,3405,3.90311208228,,
40564,Hugo (OK),34.008175,-95.510884,5028,8.45113120403,,
85681,Summit Park (UT),40.762101,-111.571066,6088,8.99243871909,,
97939,Yuba City (CA),39.122927,-121.608318,116719,100.123760369,2896819.2,604.0
28360,Evansville (WI),42.777814,-89.296316,5669,7.97975336795,,
39646,Homedale (ID),43.617986,-116.933383,2731,2.8826567668,,
75270,Riverdale (CA),36.431071,-119.862054,2823,2.30767940631,,
12700,Camano (WA),48.159122,-122.472428,6157,17.1845711121,,
50527,Livermore (CA),37.68507,-121.755683,81624,63.3770090599,4184294.4,285.0
26713,Elizabethtown (NC),34.625681,-78.617108,3085,6.50346014505,,
54253,Many (LA),31.566697,-93.474118,2860,6.10460197606,,
66187,Oskaloosa (IA),41.292047,-92.650129,12545,24.553087286,,
66619,Oxford (OH),39.506743,-84.746191,21376,15.7911575087,,
09703,Brattleboro (VT--NH),42.849384,-72.580458,9980,12.2713636668,,
02912,Arcadia--Southeast Arcadia (FL),27.213341,-81.852437,17490,26.2313995815,,
67213,Palmyra (MO),39.796214,-91.524287,3577,4.8614076831,,
66349,Ottawa (OH),41.023325,-84.046119,5270,12.7038916812,,
72127,Presidio (TX),29.560156,-104.362934,4654,5.59437431833,,
79714,Sault Ste. Marie (MI),46.480388,-84.357643,13114,15.2757498748,,
01333,Alfred (NY),42.256634,-77.784266,4322,3.11575569673,,
72120,Presidential Lakes Estates (NJ),39.908596,-74.575285,3015,3.06136594642,,
13834,Carlyle (IL),38.611183,-89.387204,4301,6.57597981214,,
23554,Denver City (TX),32.967346,-102.835102,4938,6.70288922955,,
79537,Santa Rosa Beach (FL),30.376536,-86.249379,4512,20.1475175103,,
32275,Galena (IL),42.419111,-90.431237,3165,4.75521817058,,
89542,Union City (PA),41.897664,-79.843218,3381,4.9857271124,,
72253,Prince Frederick (MD),38.550994,-76.577747,6357,24.2889084987,,
88813,Tucumcari (NM),35.168921,-103.725145,5283,7.74147446179,,
17992,Clinton (NC),35.002355,-78.328741,9538,20.6862350373,,
51472,Los Banos (CA),37.063074,-120.842627,35917,20.9478238364,,
12835,Cambridge (MN),45.535536,-93.23444,14270,25.6667821734,,
34554,Grantville (GA),33.235944,-84.821733,2571,7.17944704185,,
87571,Ticonderoga (NY),43.845418,-73.429186,2850,4.86658765932,,
14887,Center (TX),31.792988,-94.179967,5234,15.0478309211,,
66538,Owosso (MI),42.994784,-84.16596,22426,29.1399562294,,
03196,Arroyo Grande--Grover Beach (CA),35.119408,-120.607531,52000,59.6189363118,,
95941,Wilton (IA),41.589109,-91.025481,2791,4.24240052473,,
55117,Marshfield (MO),37.340359,-92.907986,6701,11.0514792668,,
24418,Donalsonville (GA),31.04095,-84.874312,2745,7.60420509195,,
15049,Centralia (MO),39.208964,-92.135508,3813,4.73190827758,,
92269,Washington (GA),33.732289,-82.743613,3457,8.23875217898,,
27766,Erie (PA),42.08554,-80.114855,196611,213.013572135,4691237.76,925.0
59329,Morris (IL),41.373469,-88.423222,15668,26.1096701403,,
34151,Gramercy--Lutcher (LA),30.039568,-90.695903,15279,37.2776988721,,
50419,Littlestown (PA),39.745759,-77.084814,6302,9.2203576728,,
07786,Birmingham (AL),33.469106,-86.791975,749495,1372.42433971,41751211.392,4999.0
38350,Henrietta (TX),33.815988,-98.192756,2731,3.4084243532,,
31546,Frederick (OK),34.391193,-99.014399,3899,5.77049350983,,
65080,Oklahoma City (OK),35.504826,-97.524305,861505,1063.53458771,50885847.936,4930.0
05329,Bartlesville (OK),36.745394,-95.956329,38874,63.4521187151,,
23473,Denton (MD),38.870438,-75.822779,4771,11.7818559139,,
55333,Marysville (WA),48.052864,-122.145589,145140,211.897287259,,
74719,Richmond (MO),39.269368,-93.971709,5307,8.95617888554,,
27372,Emajagua (PR),18.010847,-65.911531,9231,14.2501145831,,
06922,Bennington (VT),42.892667,-73.202052,12723,19.7823291867,,
43264,Johnstown (OH),40.150788,-82.688769,4523,4.05074140457,,
07327,Berryville (VA),39.153421,-77.980386,4277,5.11004654169,,
72410,Princeville (HI),22.218483,-159.48504,2653,6.42058052552,,
28981,Fajardo (PR),18.28199,-65.712848,85225,131.561036053,1395301.248,312.0
69967,Plainview (TX),34.193928,-101.713927,25810,36.7752411787,,
86356,Taft (TX),27.978095,-97.39317,4401,3.90052209417,,
11575,Burgettstown (PA),40.379862,-80.390416,3380,6.32734095355,,
89380,Ukiah (CA),39.186235,-123.202585,29709,41.3284402766,,
88705,Tuba City (AZ),36.131185,-111.234168,8858,14.2190347257,,
11377,Buffalo (WY),44.350191,-106.701248,4368,6.15122176205,,
77284,St. Charles (MN),43.969688,-92.062008,2977,4.24499051284,,
50679,Livonia (LA),30.534937,-91.53842,3813,9.99994409401,,
91513,Walterboro (SC),32.903589,-80.665237,9502,22.2039680699,,
92647,Watertown (MN),44.959009,-93.844082,4185,4.835507802,,
55750,Maybrook (NY),41.491679,-74.213238,2959,2.30249943009,,
65269,Omaha (NE--IA),41.234859,-96.034641,725008,702.425495428,21745456.128,2789.0
45032,Kimberling City (MO),36.648016,-93.424196,3172,11.6678964371,,
56224,Menomonie (WI),44.900593,-91.899085,17844,30.1500515924,,
74827,Ridgecrest (CA),35.625981,-117.684072,31155,46.9176346187,,
39511,Hollister (CA),36.841983,-121.392732,42002,29.6398239347,,
52255,Lyndonville (VT),44.528062,-72.007687,2924,5.65653403297,,
19369,Colville (WA),48.542792,-117.895127,4966,11.9139453075,,
12713,Camano North (WA),48.213081,-122.528459,2529,5.15925631579,,
77027,Sabetha (KS),39.902636,-95.798286,2526,4.38743985891,,
73072,Quincy (WA),47.234614,-119.853833,6986,7.63528494927,,
26308,Effingham (IL),39.120894,-88.540198,13800,22.1754782007,,
22015,Dallas (OR),44.921879,-123.30997,15340,13.7839167232,,
10972,Brownsville (TX),25.966448,-97.473579,217585,211.156550659,5021153.28,766.0
82981,Somerton (AZ),32.580192,-114.647366,16988,19.7564293056,,
13618,Carey (OH),40.950435,-83.384422,3575,3.72181291455,,
14860,Celina (OH),40.553648,-84.564783,11259,11.761136009,,
88381,Trenton (GA),34.879831,-85.502036,2850,7.58089519895,,
86221,Sylvania (GA),32.744121,-81.643547,3076,9.29805731611,,
02008,Americus (GA),32.072568,-84.229191,19106,31.4424556595,,
84871,Stevens Point (WI),44.511291,-89.551677,44223,62.4005835423,,
46126,Lafayette--Louisville--Erie (CO),39.99069,-105.103876,79407,102.387409978,2208019.968,366.0
67807,Pascagoula (MS),30.374915,-88.529658,50428,102.402949906,3006254.592,469.0
32221,Gainesville (TX),33.629767,-97.13669,15746,21.3311420767,,
84655,Stayton (OR),44.815998,-122.792584,10291,8.62207041931,,
80497,Seguin (TX),29.57175,-97.968027,24122,40.8700123811,,
27172,Elmwood (IL),40.779891,-89.980505,2660,4.6101788364,,
26497,Eldorado (IL),37.815688,-88.439956,4572,9.45863657895,,
93133,Waverly City (OH),39.12975,-82.982215,7396,15.9569167478,,
28252,Eureka (KS),37.823741,-96.290839,2591,3.82023246275,,
17625,Cleveland (GA),34.589593,-83.753646,4399,12.4966926324,,
69346,Piggott (AR),36.382877,-90.193968,3437,5.20069612555,,
73774,Redding (CA),40.579617,-122.363221,117731,184.041965132,4697675.136,659.0
75286,River Falls (WI),44.86023,-92.613214,15351,19.8393089252,,
98101,Zapata--Medina (TX),26.889081,-99.266192,10719,13.4990180311,,
16480,Chilton (WI),44.029033,-88.156324,3590,4.80183795656,,
75448,Roanoke Rapids (NC),36.450617,-77.648931,24450,42.2375261034,,
13537,Cape Girardeau (MO--IL),37.333123,-89.58096,52900,90.7298734932,,
43993,Kaplan (LA),30.004642,-92.284744,4826,5.59955429455,,
25120,Durand (MI),42.907955,-83.985164,4854,8.4200513467,,
51850,Lowville (NY),43.787392,-75.486193,3562,4.59204891963,,
54064,Mansfield (LA),32.032457,-93.703129,6061,10.4298821203,,
36231,Haleiwa--Waialua--Pupukea (HI),21.570008,-158.126758,13770,14.576453085,,
11755,Burlington (VT),44.471732,-73.151442,108740,159.947305742,5054949.504,732.0
42022,Jackson (AL),31.511215,-87.895483,2920,7.39700604312,,
64594,Oceana (WV),37.681284,-81.624929,2645,4.24499051284,,
81928,Sikeston (MO),36.878681,-89.581255,16536,21.2612123977,,
01441,Allegan (MI),42.530023,-85.849978,6322,12.2221538927,,
85330,Sturgis (SD),44.408783,-103.518293,6583,9.59331596068,,
90811,Vinton (IA),42.166715,-92.024441,5044,6.2651812389,,
46018,Lafayette (IN),40.427209,-86.885007,147725,166.038957777,3728850.048,583.0
80740,Seville (OH),41.014697,-81.869681,7396,17.8527880445,,
73720,Red Bluff (CA),40.172317,-122.226848,18434,23.7035711858,,
43048,Jerome (ID),42.726142,-114.519724,10892,11.4762373169,,
93025,Wausau (WI),44.906757,-89.629632,74632,121.387562755,2975677.056,695.0
11593,Burkburnett (TX),34.082697,-98.56948,10002,13.5326878765,,
74881,Ridge Manor (FL),28.512623,-82.183872,2971,7.82176409321,,
82522,Smithfield (NC),35.530612,-78.35842,27155,61.1858791186,,
26389,El Campo (TX),29.198508,-96.276623,11719,16.2029656183,,
63055,Newton (IL),38.986966,-88.165444,2923,5.87668302235,,
20881,Crawfordsville (IN),40.04364,-86.909951,18012,30.9477679304,,
97453,Wytheville (VA),36.952316,-81.090024,7212,18.3940955596,,
57402,Milton (VT),44.646015,-73.124939,8521,24.7913661921,,
62505,New London (MN),45.299871,-94.958803,3188,7.23901676839,,
41914,Ithaca (NY),42.460464,-76.479152,53661,63.6644977402,1598078.592,290.0
85195,Strasburg (VA),38.993117,-78.357144,7015,9.82900487873,,
65512,Oneonta (NY),42.451956,-75.061477,17229,22.4318870236,,
79822,Savannah (TN),35.218897,-88.234672,8347,20.0050681642,,
75664,Rochester (NY),43.137628,-77.568221,720572,840.370852173,25477524.864,3219.0
64027,Norton--Wise (VA),36.960466,-82.603697,10510,29.4093149929,,
01360,Algoma (WI),44.607208,-87.444363,3070,4.7862980279,,
84115,Springs (NY),40.976183,-72.177786,12604,35.9257250785,,
38485,Hermiston (OR),45.858933,-119.286462,27790,39.7537275055,,
46652,Lake Conroe Northshore (TX),30.465453,-95.558064,2547,4.06628133323,,
42481,Jamestown (NY),42.102361,-79.264399,43404,49.2356739775,,
11620,Burley (ID),42.548475,-113.776279,15977,25.0788548724,,
21934,Dahlonega (GA),34.543306,-83.985631,4812,10.6862909432,,
49177,Le Sueur (MN),44.461791,-93.903327,3763,4.79406799223,,
57069,Mifflintown (PA),40.545602,-77.403115,4372,11.2845781967,,
12133,Cactus (TX),36.039681,-101.999794,3292,1.9036412611,,
10594,Brookhaven (MS),31.589888,-90.44074,10635,22.8592350618,,
97210,Woodville (TX),30.787089,-94.406202,4760,13.1674995529,,
81982,Siloam Springs (AR--OK),36.200137,-94.536012,19326,37.2673389196,,
52039,Luling (TX),29.681389,-97.645811,5379,7.57053524651,,
24094,Dickinson (ND),46.885456,-102.786789,17586,19.5699501617,,
42805,Jeanerette (LA),29.902667,-91.638112,6680,9.53374623415,,
44789,Key Largo (FL),25.011031,-80.529453,18121,35.5993865766,,
10405,Broadway (VA),38.61927,-78.789794,6228,9.3472670902,,
36676,Hanceville (AL),34.068616,-86.77027,2948,6.00100245165,,
78256,Salida (CO),38.535109,-106.007338,6663,12.6805817882,,
48556,Lebanon (MO),37.669549,-92.660851,14046,31.7195843873,,
11971,Butler (MO),38.256012,-94.339322,3875,5.54257455612,,
36946,Harriman--Kingston--Rockwood (TN),35.885037,-84.556988,23515,74.2808590044,,
58664,Montgomery (WV),38.126501,-81.235109,4689,6.0890620474,,
70237,Pleasanton (TX),28.964383,-98.48801,12468,18.4096354883,,
96940,Woodcreek (TX),30.010925,-98.11714,5032,12.6572718952,,
46489,Lake Bryant (FL),29.166233,-81.863338,3552,7.06030758878,,
71263,Portland (ME),43.663754,-70.322222,203914,352.0001041,7362748.8,1075.0
49312,Lewiston (ID--WA),46.389236,-117.027274,51924,73.0920544618,1155508.992,343.0
89910,Vail (AZ),32.060432,-110.706984,9164,18.3112159401,,
37783,Hays (KS),38.872954,-99.312062,21180,26.4360086422,,
57088,Milan (MI),42.084889,-83.678251,7514,8.31645182229,,
58060,Momence (IL),41.16472,-87.66202,3777,4.69823843215,,
08677,Boardman (OR),45.835559,-119.696376,3362,7.45398578155,,
58992,Moorefield (WV),39.058505,-78.960856,2732,4.65679862238,,
80362,Seaside--Monterey (CA),36.615585,-121.843762,114237,100.216999941,4438570.752,1029.0
30439,Forney (TX),32.733057,-96.433718,27051,48.3447180675,,
60652,Muncy (PA),41.21758,-76.772219,9495,20.5696855723,,
98263,Zuni Pueblo (NM),35.071062,-108.823725,6744,11.877685474,,
37540,Hastings (MN),44.735266,-92.866064,22328,24.1490491408,,
16939,Cisco (TX),32.384121,-98.982343,3658,6.35324083465,,
53726,Manchester (MD),39.66167,-76.88785,5319,7.60679508006,,
36784,Hanover (PA),39.812439,-77.033723,66301,93.4882108307,,
70129,Platteville (WI),42.735219,-90.478045,11236,10.4350620965,,
